Sta node#,distance,timerx(notassociated),timeidle(notassociated),timetx(notassociated),timesleep(notassociated),timecollision(notassociated)
99,159.898,3.09174,(28.4653),22.3754,(27.2351),0.01172,(0.2704),22.308,(0),0.00340298,(0.237991)
100,111.936,3.31614,(27.969),23.1216,(25.8997),0.0144,(0.216),23.2259,(0),0.00490844,(0.231478)
101,17.5818,3.15402,(28.5083),22.3896,(27.2211),0.0144,(0.1616),22.312,(0),0.00388781,(0.234221)
102,186.199,3.14178,(28.3122),22.5378,(26.8544),0.01172,(0.24),22.6608,(0),0.00388826,(0.236438)
103,156.742,3.0381,(28.5495),22.4069,(27.2589),0.01708,(0.2784),22.209,(0),0.00340655,(0.237771)
104,145.697,3.03306,(28.594),22.4689,(27.2623),0.01172,(0.24),22.1477,(0),0.00340069,(0.238007)
105,86.1363,3.0439,(28.5741),22.3631,(27.2473),0.0144,(0.2096),22.3081,(0),0.00340522,(0.235196)
106,151.011,3.3383,(27.8966),23.1001,(25.8906),0.01976,(0.2608),23.2536,(0),0.00491262,(0.234469)
107,196.981,3.16362,(28.328),22.5993,(26.8612),0.03048,(0.2592),22.5164,(0),0.00508537,(0.235776)
108,40.2506,3.19906,(28.3294),22.8084,(26.5937),0.0144,(0.168),22.65,(0),0.00404695,(0.232156)
109,139.456,3.33834,(27.8531),23.1329,(25.8739),0.0144,(0.2416),23.3061,(0),0.00506996,(0.233741)
110,191.483,3.33674,(27.9159),23.152,(25.8913),0.0144,(0.2448),23.2055,(0),0.00507046,(0.233361)
111,176.784,3.2659,(28.0632),22.9437,(26.2104),0.01708,(0.2496),23.0101,(0),0.00490638,(0.234213)
112,183.433,3.14914,(28.3134),22.5063,(26.8527),0.0144,(0.2304),22.6943,(0),0.00388513,(0.234537)
113,151.718,3.24186,(28.2062),22.7651,(26.5791),0.0144,(0.2416),22.7112,(0),0.00405298,(0.235581)
114,76.7324,3.35958,(27.9398),23.2158,(25.8822),0.03048,(0.1904),23.1405,(0),0.00749121,(0.232877)
115,145.245,3.2945,(27.9371),23.1395,(25.9003),0.03316,(0.248),23.2079,(0),0.00507204,(0.23367)
116,180.891,3.3435,(27.9843),22.9278,(26.1912),0.01172,(0.2576),23.0469,(0),0.00491201,(0.23129)
117,186.51,3.3177,(27.8778),23.1492,(25.8931),0.03316,(0.2896),23.2024,(0),0.00491229,(0.231316)
118,139.864,3.34614,(27.8582),23.0679,(25.8728),0.01172,(0.2352),23.3712,(0),0.00523211,(0.23065)
119,44.5993,3.03894,(28.6436),22.4094,(27.2565),0.0278,(0.17388),22.2096,(0),0.00340436,(0.236031)
120,139.555,3.1933,(28.2554),22.7318,(26.5942),0.0144,(0.2416),22.7293,(0),0.00404809,(0.235103)
121,192.366,3.08538,(28.4936),22.373,(27.2361),0.0144,(0.248),22.3081,(0),0.00340696,(0.237091)
122,198.064,3.3233,(27.91),23.115,(25.8964),0.0144,(0.2624),23.2375,(0),0.00490965,(0.23513)
123,152.623,3.27718,(28.0392),22.9458,(26.2067),0.01708,(0.2608),23.0143,(0),0.00491103,(0.233159)
124,83.3834,3.14246,(28.5118),22.4855,(27.2238),0.0144,(0.1744),22.2094,(0),0.00388651,(0.233392)
125,177.402,3.17518,(28.2462),22.7436,(26.6007),0.01172,(0.272),22.7112,(0),0.00404799,(0.234407)
126,168.795,3.06898,(28.5252),22.4714,(27.2521),0.01172,(0.2784),22.1514,(0),0.00340672,(0.236387)
127,72.1376,3.20301,(28.0708),22.6742,(26.2024),0.0144,(0.2144),23.3807,(0),0.00521936,(0.234089)
